LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track_145,145,145,721,0,0,0,0,0,86400.0,0.0,86400.0,19.22719287714467,560.4032605886207,449.3459648150704,0.0,0.005369347482026075,0.04667124032069459,3.175440667594693E-5,0.0046044447016540205,0.003969957007220221,0.9119931064267099,463.9116224470531,43.131529620611644,0.041445809819819934,2.2253695459658183E-4,0.04144580981981995,0.014367895917048259
Track_148,148,148,721,0,0,0,0,0,86400.0,0.0,86400.0,32.64748675109798,550.3392893671111,69.08624928917376,0.0,0.0046418248813084,0.0171225122423169,1.0732126870536632E-4,0.004044028292778743,0.002704685573769329,0.9237472137201179,401.0536697450455,32.75660578999487,0.08140428380035113,3.7786442998955996E-4,0.08140428380035108,0.015000842465548912
Track_150,150,150,721,0,0,0,0,0,86400.0,0.0,86400.0,12.565119456933921,26.496278973549323,198.92079510803856,0.0,0.0052979667424353566,0.04255949811926494,1.8309552983630602E-4,0.004467928795191945,0.00373807839916498,0.8841425427616717,457.74432654641515,57.29092147868416,0.027450082345607883,1.454296233441426E-4,0.027450082345607908,0.014931607851419604
Track_153,153,153,721,0,0,0,0,0,86400.0,0.0,86400.0,12.348828237210668,471.99103641719097,153.1624474253206,0.0,0.004783790271700912,0.04161844585119346,1.5640321617292754E-4,0.00403362016580638,0.003596875136829563,0.913154978857953,413.31947947495917,19.06930993976618,0.029877198754090704,1.4292625274549384E-4,0.029877198754090728,0.01590498265613537
Track_156,156,156,721,0,0,0,0,0,86400.0,0.0,86400.0,21.179324946454635,566.9474333213697,267.6389933184435,0.0,0.004425647141153215,0.016742491981293284,9.492499406468747E-5,0.003925123335126545,0.002754347894734466,0.9139076880542316,382.3759129956377,32.43826138604531,0.05538875286502751,2.451310757691509E-4,0.05538875286502749,0.016826176951598503
Track_158,158,158,721,0,0,0,0,0,86400.0,0.0,86400.0,4.464406734995533,592.3555990974922,636.211517195892,0.0,0.0053079346024526245,0.09328195940594804,4.3343125020812863E-5,0.0043509344254003355,0.005249268902210861,0.906255549266831,458.6055496519066,33.666814829300904,0.009734742064033313,5.167137424763349E-5,0.00973474206403331,0.015652392042024586
Track_160,160,160,721,0,0,0,0,0,86400.0,0.0,86400.0,19.973934831798974,450.5770008903811,544.6097999917791,0.0,0.004720293517343387,0.014068432038384818,2.048203918626714E-4,0.00428783199607889,0.002773250524401073,0.9161956926986017,407.83335989846927,19.973934831798974,0.04897572586208131,2.311798012939696E-4,0.048975725862081376,0.01584103734556644
Track_161,161,161,721,0,0,0,0,0,86400.0,0.0,86400.0,7.765253184851205,591.1692863958709,604.2927336457075,0.0,0.004867453334509258,0.03956187069226227,1.2873297252534324E-4,0.004133940917932248,0.0038162749000927973,0.9048930415664069,420.5479681015998,15.386447283502013,0.01846460754501899,8.987561556540746E-5,0.018464607545018986,0.01605690713238291
Track_163,163,163,721,0,0,0,0,0,86400.0,0.0,86400.0,33.705149516727175,270.03994239117316,138.35163666330754,0.0,0.004993722197677368,0.0312434594713011,9.661102843988745E-5,0.004565016949176387,0.003167951706255564,0.9043471648689778,431.4575978793249,35.431418422969074,0.07811926289487715,3.901058971843423E-4,0.07811926289487721,0.015107709939066497
Track_164,164,164,721,0,0,0,0,0,86400.0,0.0,86400.0,19.46107171062405,450.9607106194962,153.06929541223474,0.0,0.004509336177247685,0.014403300837520438,1.3908917423159403E-4,0.0040824083628018025,0.0026942877453053015,0.9050603229526674,389.6066457142,36.55890460757288,0.04995056404889952,2.2524388553963023E-4,0.04995056404889952,0.016019040030719946
Track_166,166,166,721,0,0,0,0,0,86400.0,0.0,86400.0,17.691544939458158,98.07772572990392,431.06251842896785,0.0,0.005593777548295414,0.05168573753164791,3.505888337015041E-5,0.004852321404341464,0.003957405428844921,0.8838005070878133,483.3023801727234,82.50136289946937,0.03660554068269956,2.0476325161409905E-4,0.03660554068269954,0.014412679413394993
Track_170,170,170,721,0,0,0,0,0,86400.0,0.0,86400.0,18.448930188229593,156.4612553797132,519.492183796574,0.0,0.0048588250435284,0.02860428780811598,8.613600827371241E-5,0.004117090604153535,0.003403432479137271,0.8982615913167575,419.8024837608539,24.179143521697387,0.04394669136531187,2.1352928458599066E-4,0.04394669136531188,0.016551500103596864
Track_171,171,171,721,0,0,0,0,0,86400.0,0.0,86400.0,41.29982308746054,45.181907698874,369.77032714941083,0.0,0.004791028605228616,0.040987427863257216,1.0499613458694609E-4,0.004020265123736443,0.00396459017752439,0.8886230665668535,413.94487149175274,41.51805332483353,0.09977131239390986,4.780072116604229E-4,0.09977131239390995,0.016089214554222242
Track_172,172,172,721,0,0,0,0,0,86400.0,0.0,86400.0,58.3570905864657,49.15294554210444,68.64714161132315,0.0,0.00566937823497112,0.036430362656787216,2.526099089544056E-4,0.00495404346010506,0.003820917633447005,0.8945332734164848,489.83427950150394,61.984513127055436,0.11913639577420904,6.754292891952049E-4,0.11913639577420883,0.014251353191368839
Track_174,174,174,721,0,0,0,0,0,86400.0,0.0,86400.0,1.91366631520366,122.22457563107396,621.4968750985788,0.0,0.005082156366381714,0.04584704178928454,3.587542555901449E-5,0.004098777254371993,0.004242720100771855,0.8837731772421468,439.09831005538035,27.891326842533815,0.004358172808641196,2.2148915685227545E-5,0.004358172808641199,0.015707588004567355
Track_175,175,175,721,0,0,0,0,0,86400.0,0.0,86400.0,11.523510460431904,97.85150244563485,80.7849111477419,0.0,0.004334206052415164,0.023533072643976676,1.0795551758518429E-4,0.0037383474731352384,0.002858253937606181,0.8823037659245622,374.47540292866995,18.884641048426392,0.030772409536940673,1.333739636624063E-4,0.030772409536940652,0.016960436966540905
Track_177,177,177,721,0,0,0,0,0,86400.0,0.0,86400.0,27.596308458896246,581.1133624426773,559.9505074756321,0.0,0.005320180776063189,0.11854552278298341,3.818700462783139E-5,0.004500978484366899,0.005618450951640917,0.9115212388574333,459.66361905185937,45.100001007156486,0.06003587692195154,3.194017182742621E-4,0.06003587692195151,0.015478421921444246
Track_179,179,179,721,0,0,0,0,0,86400.0,0.0,86400.0,75.88553407611877,176.0037947784254,365.59531360937314,0.0,0.005339205449364692,0.03576311499727488,7.079593953675944E-5,0.004639478386698864,0.003568579544659288,0.8894658798814316,461.3073508251094,75.88553407611877,0.1645010293904648,8.783047925476709E-4,0.1645010293904648,0.014152253350498982
Track_181,181,181,721,0,0,0,0,0,86400.0,0.0,86400.0,18.25237128083306,197.92563435765132,335.74498607560423,0.0,0.004466021073115833,0.014838726390227826,1.1283687271807435E-4,0.003916560322609181,0.0027091709842429357,0.9016306440807084,385.864220717208,18.591343244779274,0.04730257510506487,2.1125429723186412E-4,0.04730257510506487,0.016956200935978532
Track_183,183,183,721,0,0,0,0,0,86400.0,0.0,86400.0,46.40844449785919,611.0867980888876,518.1303462524384,0.0,0.004983301397471161,0.02636220441035039,1.72062204803335E-4,0.004380286838667128,0.0032818094924418877,0.9050286428772957,430.55724074150817,48.43438662904267,0.10778693308683951,5.371347742807777E-4,0.10778693308683948,0.015255065078937997
Track_184,184,184,721,0,0,0,0,0,86400.0,0.0,86400.0,21.268195065445653,147.5863366743476,342.75119612663735,0.0,0.00503271642562636,0.047723639127254795,4.460059194311071E-5,0.004187658122680617,0.004221534554975165,0.884869193567813,434.8266991741174,22.94594335619114,0.04891188858881281,2.461596651093247E-4,0.0489118885888128,0.014614549198559002
Track_185,185,185,721,0,0,0,0,0,86400.0,0.0,86400.0,19.110757313915396,39.91241177416844,236.84602381527156,0.0,0.004693404161412875,0.04147682403988041,1.4540607261239602E-4,0.0040818424874528945,0.00326328915174145,0.8888758242378287,405.5101195460724,24.977485170658923,0.04712769519860061,2.2118932076290967E-4,0.047127695198600605,0.01647729456747035
Track_189,189,189,721,0,0,0,0,0,86400.0,0.0,86400.0,42.75065764832064,276.2650087670459,276.1556061891925,0.0,0.0052090178552447386,0.0517199039866412,8.37597221397995E-5,0.004581400807785412,0.003839850694627563,0.898120153628176,450.059142693145,52.080891862862146,0.09498897720975415,4.947992783370445E-4,0.09498897720975406,0.01649866215675488
Track_190,190,190,721,0,0,0,0,0,86400.0,0.0,86400.0,43.997152708733836,381.14878214120677,83.35346396450095,0.0,0.005250500412135187,0.036077287143214704,6.565207464378715E-5,0.004733181594238762,0.0033659480638104267,0.8989986569805384,453.6432356084798,49.384606277546936,0.09698624217270575,5.092263044992342E-4,0.09698624217270567,0.014869201626794695
Track_195,195,195,721,0,0,0,0,0,86400.0,0.0,86400.0,6.159477259336653,525.8707733973908,131.67984566279895,0.0,0.004394355762029001,0.013900152161930635,1.5579669302853277E-4,0.0038885157204955867,0.0025888737029473646,0.9136201692189655,379.672337839306,7.301687118051138,0.01622313939011173,7.12902460571372E-5,0.016223139390111746,0.016102944819869604
Track_196,196,196,721,0,0,0,0,0,86400.0,0.0,86400.0,18.203019835454167,229.08871137147653,277.6118532825837,0.0,0.005190434143293144,0.045163394884828775,2.648900888890117E-4,0.004353444340943229,0.004091128264514708,0.8967044159211993,448.4535099805278,26.241483839299896,0.040590650826313204,2.106830999473862E-4,0.04059065082631322,0.016003278916538046
Track_197,197,197,721,0,0,0,0,0,86400.0,0.0,86400.0,17.183543045245653,630.7275556742902,148.0838893729426,0.0,0.004816328155831089,0.04202109165537215,1.2792501477404736E-4,0.004250171562625576,0.0032191787029764328,0.9085620395353532,416.13075266380594,22.55070615341244,0.04129361489206812,1.9888360006071356E-4,0.0412936148920681,0.01606094138884749
Track_201,201,201,721,0,0,0,0,0,86400.0,0.0,86400.0,21.82840771031502,473.39654391688373,320.55025923749645,0.0,0.004523319002862305,0.02968712401371125,1.1956841749768294E-5,0.003911865691419009,0.0029755183552227843,0.9036584401428286,390.81476184730246,33.380817240398414,0.05585359060424572,2.526436077582757E-4,0.05585359060424563,0.016306126148666476
Track_202,202,202,721,0,0,0,0,0,86400.0,0.0,86400.0,12.277382082623133,597.1110556179641,338.7538356440736,0.0,0.004354526765099665,0.014022883890991359,4.291535926296439E-5,0.0037927907658553642,0.002570231772815679,0.9168144705060781,376.231112504611,35.94497079489241,0.03263255396634074,1.4209932965998995E-4,0.03263255396634073,0.016431521649477906
Track_203,203,203,721,0,0,0,0,0,86400.0,0.0,86400.0,43.31631324242607,553.3875671164893,372.6609126941861,0.0,0.005129231596891285,0.025965054791187832,2.0256552972147153E-4,0.004315559122749712,0.003530007550859791,0.91070740406457,443.16560997140715,44.893197418070365,0.09774294816157061,5.013462180836351E-4,0.09774294816157064,0.01619643303041731
Track_204,204,204,721,0,0,0,0,0,86400.0,0.0,86400.0,14.973858615750785,86.7368458038139,574.9152636161698,0.0,0.004846160676813297,0.03261939913356519,2.0561182565766268E-4,0.004286342509500426,0.003067707302004245,0.8772343967559434,418.7082824766679,18.407728888231706,0.03576203109042914,1.7330854879341187E-4,0.03576203109042906,0.01646780388569603
Track_205,205,205,721,0,0,0,0,0,86400.0,0.0,86400.0,87.83042619823905,384.72893389239186,287.7502734661235,0.0,0.005592646132653495,0.047304531060404525,2.595921593685382E-4,0.004524519076318988,0.004357789113275941,0.9031388786067248,483.2046258612614,89.01292619320323,0.18176652601719315,0.001016555858775915,0.18176652601719293,0.01403167436478557
Track_206,206,206,721,0,0,0,0,0,86400.0,0.0,86400.0,8.649122395742838,394.3928334850173,194.05035320144913,0.0,0.0043272945855841625,0.014137612482048457,4.727132929586952E-5,0.0038323929131603837,0.0026634584681655645,0.9148380371965417,373.8782521944713,16.364193519005976,0.02313352634173552,1.0010558328406062E-4,0.0231335263417355,0.016250294400188613
Track_207,207,207,721,0,0,0,0,0,86400.0,0.0,86400.0,52.379746736029944,588.9746586415816,27.196836642063047,0.0,0.004786269520323376,0.043934538364430765,2.134750722279321E-4,0.003983630254412517,0.0032675964720165554,0.905837629522596,413.5336865559396,52.379746736029944,0.1266637965392075,6.062470687040502E-4,0.12666379653920748,0.015535824280421037
Track_210,210,210,721,0,0,0,0,0,86400.0,0.0,86400.0,7.419569322277188,593.2242939837511,432.56392657564606,0.0,0.0046008883403726554,0.015290741694313067,1.0134236897917426E-4,0.004181348567004152,0.002697978799097995,0.9198350384728092,397.5167526081967,17.58560190214545,0.018664796574221657,8.587464493376375E-5,0.018664796574221626,0.01616851475591534
Track_212,212,212,721,0,0,0,0,0,86400.0,0.0,86400.0,54.570663706432775,382.2029375830479,402.79982663107586,0.0,0.005207122648499193,0.043959706742884984,6.240104190620114E-5,0.004577644941965337,0.003513120174682502,0.9115828302961447,449.89539683033075,54.90592623365483,0.12129633708391338,6.316049040096387E-4,0.1212963370839135,0.015017265145341165
Track_215,215,215,721,0,0,0,0,0,86400.0,0.0,86400.0,8.164102608015464,171.63319211555248,107.51739846749791,0.0,0.005068705899956418,0.041611791845377846,1.6461617924566746E-4,0.004484033479197667,0.003366362893690099,0.8992985016595308,437.9361897562341,17.566464335211844,0.01864221957212488,9.44919283335123E-5,0.018642219572124863,0.014989549628812892
Track_216,216,216,721,0,0,0,0,0,86400.0,0.0,86400.0,22.074220269709247,130.4233590921263,63.11604455607172,0.0,0.004423005586756633,0.01477786212348675,1.1512753226935404E-4,0.003751509242494247,0.002767533498314458,0.8970635375434252,382.14768269577263,26.92537617832148,0.057763585308150386,2.554886605290422E-4,0.057763585308150324,0.015964851414772486
Track_217,217,217,721,0,0,0,0,0,86400.0,0.0,86400.0,26.92242436626225,348.07792830096497,553.5837030762323,0.0,0.005264124747571116,0.07205438785481594,3.115556336610536E-5,0.004350008784113843,0.004880949806592467,0.9023468463000908,454.8203781901449,26.92242436626225,0.059193531462670965,3.11602133868776E-4,0.05919353146267101,0.015909994876121304
Track_220,220,220,721,0,0,0,0,0,86400.0,0.0,86400.0,84.26811699654081,171.78366662569792,190.76665974153073,0.0,0.0052626717343259265,0.05123350740639865,1.2034542970234935E-4,0.004387304310599021,0.004149466542442109,0.893200759004786,454.6948378457606,85.06555146343993,0.185328950281872,9.753254282007038E-4,0.1853289502818722,0.014872153814537398
Track_221,221,221,721,0,0,0,0,0,86400.0,0.0,86400.0,10.875801889083954,172.0205914989512,421.5898368152288,0.0,0.004464413390178528,0.018955240630650974,7.83908271977314E-5,0.0038389241259309923,0.002779101673417583,0.8901818699711074,385.7253169114247,18.50287723203227,0.02819571703555408,1.2587733667921244E-4,0.028195717035554076,0.016526148380895694
Track_222,222,222,721,0,0,0,0,0,86400.0,0.0,86400.0,27.56104822975875,631.8432600082267,437.59265921897753,0.0,0.0046167480686607875,0.022580275274436238,1.3575576303549218E-4,0.003929415544224299,0.0029635597740864886,0.9059062863024527,398.8870331322914,37.35042356796489,0.06909487133069601,3.189936137703559E-4,0.06909487133069589,0.01645336969540307
Track_224,224,224,721,0,0,0,0,0,86400.0,0.0,86400.0,32.4609970469107,83.32245939271198,182.07710592285568,0.0,0.005068692394192179,0.03720147221939462,1.7822787508797597E-4,0.004419764146598547,0.00349908129373257,0.8796857218471215,437.9350228582042,48.39536017295872,0.07412286150363682,3.7570598433924417E-4,0.07412286150363681,0.01523971716895484
Track_227,227,227,721,0,0,0,0,0,86400.0,0.0,86400.0,43.19659983736785,447.4989917377426,298.0839957902587,0.0,0.005139973540129421,0.04546886974703581,2.1801475261615277E-4,0.0045019260060589475,0.003617939989393688,0.9019579975846406,444.0937138671814,43.19659983736785,0.09726910894822302,4.999606462658316E-4,0.0972691089482229,0.015611043624412901
Track_232,232,232,721,0,0,0,0,0,86400.0,0.0,86400.0,31.46626434777531,562.5507334527092,489.97702756830756,0.0,0.00495059575672981,0.06459779536291094,1.3847402789684277E-4,0.00412796972836859,0.0038119279602598977,0.9042747736638528,427.7314733814555,61.369160636290935,0.07356546409600624,3.641928743955476E-4,0.07356546409600623,0.015287533799020696
Track_234,234,234,721,0,0,0,0,0,86400.0,0.0,86400.0,49.898589017141326,35.38156952399517,297.93068344532844,0.0,0.0051848223278102975,0.1589110401780866,1.7037912829652563E-4,0.003887835443894851,0.008659423586247153,0.8878800761517803,447.96864912281,50.36614033155361,0.11138857398804641,5.775299654761728E-4,0.1113885739880465,0.01565964439778457
Track_241,241,241,721,0,0,0,0,0,86400.0,0.0,86400.0,63.36808763585898,58.42338851417819,105.46976992261077,0.0,0.005470334068043537,0.03452054920087819,7.344883304521735E-5,0.0046874454737842654,0.004032987428539966,0.8667297550114117,472.6368634789614,64.39787395256914,0.13407351929644754,7.334269402298493E-4,0.13407351929644748,0.014790605653364607
Track_242,242,242,721,0,0,0,0,0,86400.0,0.0,86400.0,13.954288458522104,573.0111653027458,350.9289513532663,0.0,0.0045165977649447185,0.016532265345120763,1.8975996442535797E-4,0.0039024982912485274,0.0027885435847171836,0.9169077788907182,390.23404689122333,17.985207699350696,0.035758767256952914,1.6150796826993176E-4,0.03575876725695288,0.01673084310928981
Track_243,243,243,721,0,0,0,0,0,86400.0,0.0,86400.0,14.977179102183582,491.7957903020929,539.1803272982379,0.0,0.005051469543291913,0.1113205811953042,1.659284631987481E-4,0.0042994274240638515,0.005118282548835782,0.9048384482586103,436.44696854042155,24.278982724267827,0.034316148768934504,1.73346980349347E-4,0.034316148768934525,0.015419742487659953
Track_246,246,246,721,0,0,0,0,0,86400.0,0.0,86400.0,28.95671553715759,134.65060077868804,238.01562980002703,0.0,0.005306582517673464,0.07818456413913806,1.634506196314019E-4,0.0044315062404735,0.00455337081250241,0.8768813287666204,458.48872952698747,31.31530728892999,0.06315687534354789,3.351471705689536E-4,0.06315687534354791,0.015381494532909741
Track_247,247,247,721,0,0,0,0,0,86400.0,0.0,86400.0,46.243177197613065,119.41934755368675,513.1330625400943,0.0,0.005015952865629868,0.027152499251137996,2.1439666889297277E-4,0.00430606438708551,0.0032702442525196058,0.8792917701969861,433.3783275904203,49.96851851915098,0.1067039449220378,5.352219583057068E-4,0.10670394492203775,0.014983432850559773
Track_252,252,252,721,0,0,0,0,0,86400.0,0.0,86400.0,19.928823350656167,620.6906980993081,188.47320749553398,0.0,0.005018273712543371,0.06112565810147071,5.3167153890071504E-5,0.0042449198581831936,0.004275724537785213,0.9116039183533308,433.57884876374754,20.72644494100596,0.04596355059172909,2.3065767766963156E-4,0.04596355059172912,0.01567166992395466
Track_253,253,253,721,0,0,0,0,0,86400.0,0.0,86400.0,23.50900759975842,637.7236478056968,18.572466055653443,0.0,0.005744983291654622,0.06391460448360363,1.455982336439512E-4,0.004029879011474271,0.007003883184767035,0.9148289208273286,496.3665563989588,24.840472285779615,0.04736219089841914,2.720949953675743E-4,0.047362190898419095,0.01507907873971159
Track_256,256,256,721,0,0,0,0,0,86400.0,0.0,86400.0,21.60188791912371,197.7925057949992,70.3170435046455,0.0,0.0045750192828406385,0.01830639576803382,1.0638861842693714E-4,0.003995152806698999,0.002761674505306695,0.8924842881098204,395.28166603743153,21.60188791912371,0.05464935456196468,2.5002185091578365E-4,0.05464935456196473,0.015855544220286722
Track_257,257,257,721,0,0,0,0,0,86400.0,0.0,86400.0,7.109067602312362,72.37942709120328,228.39662845793634,0.0,0.004450841722954901,0.015682978688670378,1.0826992352005672E-4,0.003984659380158237,0.002749787113825521,0.8767534306740463,384.5527248633034,13.65946333671814,0.018486587514987485,8.228087502676345E-5,0.018486587514987482,0.016721255280417166
Track_258,258,258,721,0,0,0,0,0,86400.0,0.0,86400.0,25.153221282119183,181.4303326058262,525.8950534276238,0.0,0.004590828227235959,0.01553437650499041,2.3707446318258266E-5,0.004060914822550761,0.002690965235275633,0.8948525058082337,396.64755883318725,28.75453548053323,0.06341453696604632,2.9112524632082386E-4,0.06341453696604638,0.016313950021189686
Track_259,259,259,721,0,0,0,0,0,86400.0,0.0,86400.0,42.42104443712194,195.56446241094335,504.4158311620493,0.0,0.004827062281531632,0.04886850152328674,9.833169363180178E-5,0.0042001035213714314,0.0034880200014174635,0.891592259132581,417.0581811243329,47.72357037910108,0.10171493176985642,4.909843106148373E-4,0.1017149317698564,0.01626068147649576
Track_262,262,262,721,0,0,0,0,0,86400.0,0.0,86400.0,42.53454633409253,123.36588988920026,124.53800540564436,0.0,0.00506259533711192,0.047027421731268074,8.781997725631399E-5,0.00417600048238547,0.004378974804920272,0.9087777890047981,437.4082371264696,43.3420660074207,0.09724221613548249,4.922979899779228E-4,0.09724221613548244,0.016151762508429663
Track_267,267,267,721,0,0,0,0,0,86400.0,0.0,86400.0,23.200643545776106,6.728424206284225,364.36333372625677,0.0,0.0072029991304877194,0.043495127609247425,2.172989122839288E-4,0.005204572483044472,0.006728400058820615,0.8488683383937682,622.3391248741392,26.906600492540488,0.03727974446483365,2.685259669650012E-4,0.03727974446483366,0.0163662701611998
Track_271,271,271,721,0,0,0,0,0,86400.0,0.0,86400.0,7.081735976286322,224.73250907132595,498.1451519120034,0.0,0.004608166344165112,0.04789821982099272,1.0049567884428758E-4,0.0039844632612355685,0.0035831443321735143,0.8906847756877851,398.14557213586556,12.91309752047997,0.01778680078820444,8.196453676257317E-5,0.017786800788204438,0.016159290525792284
Track_277,277,277,721,0,0,0,0,0,86400.0,0.0,86400.0,22.202453973900525,50.241570294880034,497.1341583264758,0.0,0.004597312029633683,0.015130095867347326,9.053561052355066E-5,0.003987572838624165,0.002867540840318684,0.8836128390116433,397.20775936034977,26.05108240934595,0.05589632490980192,2.5697284692014497E-4,0.05589632490980186,0.01639722847653849
Track_279,279,279,721,0,0,0,0,0,86400.0,0.0,86400.0,60.97175768182659,187.53114492678063,367.3912666764647,0.0,0.005060178431459717,0.04866465090454233,1.6048947056116438E-4,0.004365923771175034,0.003813644736843843,0.8957431308935485,437.19941647811953,67.699549523833,0.13945983316489177,7.056916398359559E-4,0.13945983316489177,0.014969595642134629
Track_280,280,280,721,0,0,0,0,0,86400.0,0.0,86400.0,53.59194740581875,76.10008151109656,306.47206938844215,0.0,0.005047269699349582,0.136850141253033,1.1062349041799433E-4,0.004034987794889816,0.0068153763280369905,0.8990337085624673,436.0841020238044,53.750362898050625,0.12289360505715785,6.202771690488281E-4,0.122893605057158,0.015943643640252945
Track_282,282,282,721,0,0,0,0,0,86400.0,0.0,86400.0,26.52077514216221,299.13840158939104,276.83916692573365,0.0,0.005305055118578652,0.03049722880831899,1.4672729152732055E-4,0.004779709700164224,0.0033110496153485984,0.8815635526229869,458.3567622451953,42.62125065778589,0.05786055170704578,3.069534159972478E-4,0.05786055170704576,0.015460751322141076
Track_283,283,283,721,0,0,0,0,0,86400.0,0.0,86400.0,24.409946105159367,143.62575820010898,639.5568927609941,0.0,0.004505324841519124,0.014556659513484255,1.5379906021446987E-4,0.0040269208537114624,0.0027145602842090196,0.891569063170773,389.2600663072526,32.57452974736989,0.0627085802474585,2.8252252436527045E-4,0.06270858024745854,0.016764761541617972
Track_285,285,285,721,0,0,0,0,0,86400.0,0.0,86400.0,18.21952701597629,268.1246482914958,646.4076704393821,0.0,0.005154833213792773,0.03139900164338028,1.8908437954070096E-4,0.004525810984675822,0.0033158547393177607,0.9065312155407445,445.3775896716951,29.104100566252754,0.04090804620278852,2.1087415527750337E-4,0.04090804620278848,0.014788386613924634
Track_287,287,287,721,0,0,0,0,0,86400.0,0.0,86400.0,61.114689514654245,41.56005440635148,32.68751471819807,0.0,0.005084227478779428,0.03009932280943223,7.779202846144802E-5,0.004521389090056507,0.003356607000567367,0.8854426471271065,439.2772541665421,70.54570286563604,0.13912554983209757,7.073459434566463E-4,0.13912554983209743,0.015373585559291011
Track_289,289,289,721,0,0,0,0,0,86400.0,0.0,86400.0,10.853589883952939,83.17845052942573,274.03461371734454,0.0,0.005368158132275256,0.08566440018060453,5.8998117911421214E-5,0.004505692475536693,0.004951562321567979,0.8931032731695082,463.80886262858183,71.37614419684988,0.023400997174658333,1.2562025328649235E-4,0.02340099717465832,0.014721285555749902
Track_294,294,294,721,0,0,0,0,0,86400.0,0.0,86400.0,21.221689539756735,186.42380128193835,614.4683989944509,0.0,0.004974897307622291,0.04003128046349521,1.281650985242396E-4,0.004289864059827629,0.003416052542388045,0.8949248093837838,429.8311273785656,37.68652484980274,0.04937215615160913,2.456214067101474E-4,0.04937215615160909,0.015529262706120055
Track_296,296,296,721,0,0,0,0,0,86400.0,0.0,86400.0,33.27050592995232,372.2245867541636,573.5236936184823,0.0,0.0052050585658641405,0.052945208988702495,3.7910971246799257E-4,0.004464631896417533,0.0035221145535445117,0.9004654913272673,449.71706009066173,69.24419116873663,0.07398097355533961,3.850753001151889E-4,0.07398097355533961,0.015323500695037094
Track_298,298,298,721,0,0,0,0,0,86400.0,0.0,86400.0,107.18937093121332,147.26517692113612,91.67364945790358,0.0,0.004956509775989915,0.029378819280466376,1.169243194294454E-4,0.004212503168244571,0.0035051006411171326,0.9089725374679459,428.2424446455293,107.415331347467,0.250300670266203,0.0012406177191112652,0.25030067026620334,0.01521996480003768
Track_301,301,301,721,0,0,0,0,0,86400.0,0.0,86400.0,17.07708213679897,437.3795174536825,172.8751599121343,0.0,0.005434670199789644,0.04132455374343677,2.1601055820652274E-4,0.004439221272476779,0.004500945800112358,0.8609629682628193,469.5555052618255,28.880338945293442,0.03636861232683608,1.9765141362035847E-4,0.0363686123268361,0.01579823827317112
Track_302,302,302,721,0,0,0,0,0,86400.0,0.0,86400.0,34.61650903942467,342.22999018209634,343.6348945485595,0.0,0.004743924531687086,0.015891981625089684,1.0121299015098663E-4,0.004273039119645877,0.0028411963833773765,0.8922636271680443,409.87507953776435,38.424931153807265,0.08445624232257144,4.006540398081559E-4,0.08445624232257147,0.015951156509531685
Track_308,308,308,721,0,0,0,0,0,86400.0,0.0,86400.0,17.840248748080477,258.7850406456912,567.7898792473336,0.0,0.0046134262032582205,0.02440088069041326,6.2808181858723926E-6,0.004071826484777491,0.002981223486645816,0.8887324698589711,398.60002396150986,48.19892895819941,0.04475726963278655,2.064843605101907E-4,0.044757269632786506,0.016046601204895268
Track_310,310,310,721,0,0,0,0,0,86400.0,0.0,86400.0,16.210591719545466,408.35470220503163,614.8745058660595,0.0,0.004256177470280616,0.015120459330484327,6.180522110115897E-5,0.00368571381789391,0.00269888005903428,0.8934933826761339,367.7337334322449,20.7870291679349,0.044082416829818186,1.8762258934659103E-4,0.04408241682981814,0.016935996041091056
Track_311,311,311,721,0,0,0,0,0,86400.0,0.0,86400.0,117.40151901706483,131.05079700519994,403.30076671539774,0.0,0.0052029222192605095,0.018521790609416753,1.807130638155915E-4,0.00468719830396334,0.003078335768787438,0.8752044516198347,449.5324797441077,117.40151901706483,0.2611635961964185,0.0013588138775123245,0.2611635961964183,0.01407436592465701
Track_312,312,312,721,0,0,0,0,0,86400.0,0.0,86400.0,93.06183612915359,510.4175601982025,55.88939244748879,0.0,0.004550709195969532,0.025087256952090107,7.387677823847226E-5,0.003990762525265181,0.00279957118412685,0.8795964206141341,393.18127453176726,100.01576313740156,0.23668939025638827,0.0010771045848281665,0.23668939025638805,0.015417365513112942
Track_313,313,313,721,0,0,0,0,0,86400.0,0.0,86400.0,88.07647006323846,231.69161111604856,126.09525882278025,0.0,0.005917473134227356,0.037338756290671946,8.853588288470128E-5,0.005126451165451499,0.004138391722790843,0.9021757072284714,511.2696787972436,95.9177157925527,0.17227008312019873,0.0010194035886948896,0.17227008312019873,0.01391694423021372
